Ratio,GaussianRatioBeta,AR1RatioBeta,GaussianRatioTrace,AR1RatioTrace,Gaussian_P05,Gaussian_P20,Gaussian_P35,Gaussian_P50,Gaussian_P65,Gaussian_P80,Gaussian_P95,Gaussian_Prob_Lt_1.00,Gaussian_Prob_Lt_3.16,Gaussian_Prob_Lt_10.00,Gaussian_Prob_Lt_31.62,Gaussian_Prob_Lt_100.00,AR1_P05,AR1_P20,AR1_P35,AR1_P50,AR1_P65,AR1_P80,AR1_P95,AR1_Prob_Lt_1.00,AR1_Prob_Lt_3.16,AR1_Prob_Lt_10.00,AR1_Prob_Lt_31.62,AR1_Prob_Lt_100.00
21.263151,7.004012,0.058260,0.156338,0.008175,0.212482,0.237341,0.250185,0.263592,0.276069,0.291624,0.325457,1.000000,1.000000,1.000000,1.000000,1.000000,0.882389,1.008354,1.098006,1.175221,1.259689,1.378021,1.606890,0.186000,1.000000,1.000000,1.000000,1.000000
21.361396,7.036373,0.058530,0.157061,0.008213,0.211271,0.235701,0.249208,0.262815,0.275088,0.290465,0.323736,1.000000,1.000000,1.000000,1.000000,1.000000,0.875835,1.005464,1.094648,1.176554,1.260688,1.374990,1.606180,0.189000,1.000000,1.000000,1.000000,1.000000
21.460095,7.068884,0.058800,0.157786,0.008251,0.210133,0.235806,0.249005,0.262097,0.274342,0.289775,0.322887,1.000000,1.000000,1.000000,1.000000,1.000000,0.875000,1.001953,1.088577,1.169615,1.255989,1.375809,1.599269,0.194000,1.000000,1.000000,1.000000,1.000000
21.559249,7.101546,0.059072,0.158515,0.008289,0.210217,0.235235,0.248593,0.261587,0.274238,0.288670,0.322181,1.000000,1.000000,1.000000,1.000000,1.000000,0.874142,1.001610,1.085635,1.166220,1.247650,1.366040,1.600876,0.197000,1.000000,1.000000,1.000000,1.000000
21.658862,7.134358,0.059345,0.159248,0.008327,0.208502,0.234049,0.248651,0.260378,0.273208,0.287349,0.321295,1.000000,1.000000,1.000000,1.000000,1.000000,0.869696,0.998652,1.081122,1.163060,1.247458,1.355294,1.600799,0.203000,1.000000,1.000000,1.000000,1.000000
21.758935,7.167322,0.059619,0.159983,0.008365,0.209682,0.233477,0.247519,0.259765,0.272050,0.286041,0.319762,1.000000,1.000000,1.000000,1.000000,1.000000,0.867270,0.998595,1.078770,1.158589,1.243524,1.352771,1.590490,0.203000,1.000000,1.000000,1.000000,1.000000
21.859471,7.200438,0.059894,0.160723,0.008404,0.208325,0.232683,0.247151,0.259365,0.271237,0.285279,0.316915,1.000000,1.000000,1.000000,1.000000,1.000000,0.871718,0.992862,1.076622,1.158725,1.242428,1.340975,1.573593,0.214000,1.000000,1.000000,1.000000,1.000000
21.960471,7.233707,0.060171,0.161465,0.008443,0.209038,0.232522,0.246246,0.258381,0.270003,0.284460,0.315202,1.000000,1.000000,1.000000,1.000000,1.000000,0.867703,0.988336,1.075713,1.156622,1.237253,1.339581,1.577307,0.220000,1.000000,1.000000,1.000000,1.000000
22.061937,7.267129,0.060449,0.162211,0.008482,0.208303,0.231907,0.245139,0.257692,0.269013,0.283253,0.314758,1.000000,1.000000,1.000000,1.000000,1.000000,0.867067,0.989646,1.074414,1.152407,1.229037,1.338572,1.559045,0.223000,1.000000,1.000000,1.000000,1.000000
22.163873,7.300707,0.060728,0.162961,0.008521,0.208728,0.231897,0.244824,0.257280,0.268746,0.283440,0.315379,1.000000,1.000000,1.000000,1.000000,1.000000,0.856703,0.983124,1.070390,1.147764,1.233351,1.335082,1.547473,0.232000,1.000000,1.000000,1.000000,1.000000
22.266279,7.334439,0.061009,0.163714,0.008561,0.208044,0.231666,0.243962,0.256089,0.267876,0.282057,0.313217,1.000000,1.000000,1.000000,1.000000,1.000000,0.851983,0.978252,1.070361,1.144579,1.227558,1.332493,1.548825,0.233000,1.000000,1.000000,1.000000,1.000000
22.369159,7.368327,0.061291,0.164470,0.008600,0.205015,0.230462,0.243134,0.255229,0.267531,0.281445,0.312607,1.000000,1.000000,1.000000,1.000000,1.000000,0.848945,0.970814,1.069347,1.139575,1.220176,1.334017,1.529114,0.237000,1.000000,1.000000,1.000000,1.000000
22.472514,7.402372,0.061574,0.165230,0.008640,0.205552,0.230141,0.242915,0.254634,0.266140,0.280361,0.311367,1.000000,1.000000,1.000000,1.000000,1.000000,0.843654,0.971107,1.066674,1.136644,1.208963,1.327161,1.522289,0.238000,1.000000,1.000000,1.000000,1.000000
22.576346,7.436574,0.061859,0.165994,0.008680,0.205066,0.229536,0.241902,0.253999,0.266100,0.278912,0.309788,1.000000,1.000000,1.000000,1.000000,1.000000,0.841444,0.971318,1.059714,1.133446,1.208668,1.325646,1.527917,0.246000,1.000000,1.000000,1.000000,1.000000
22.680658,7.470934,0.062144,0.166761,0.008720,0.204371,0.229022,0.241398,0.252887,0.265841,0.278913,0.309970,1.000000,1.000000,1.000000,1.000000,1.000000,0.840526,0.962613,1.057612,1.127609,1.205691,1.322595,1.525888,0.250000,1.000000,1.000000,1.000000,1.000000
22.785452,7.505453,0.062432,0.167531,0.008760,0.202466,0.227247,0.240258,0.252205,0.264551,0.277533,0.309208,1.000000,1.000000,1.000000,1.000000,1.000000,0.838877,0.964947,1.052630,1.128234,1.200675,1.316181,1.516960,0.247000,1.000000,1.000000,1.000000,1.000000
22.890731,7.540131,0.062720,0.168305,0.008801,0.202879,0.227199,0.239915,0.251921,0.264139,0.277297,0.306054,1.000000,1.000000,1.000000,1.000000,1.000000,0.833739,0.961317,1.049782,1.128646,1.198834,1.309622,1.510574,0.258000,1.000000,1.000000,1.000000,1.000000
22.996496,7.574970,0.063010,0.169083,0.008841,0.203363,0.227109,0.239239,0.250491,0.263904,0.277553,0.306765,1.000000,1.000000,1.000000,1.000000,1.000000,0.828583,0.956670,1.045069,1.122049,1.195021,1.309455,1.508730,0.271000,1.000000,1.000000,1.000000,1.000000
23.102749,7.609969,0.063301,0.169864,0.008882,0.201103,0.225414,0.238825,0.249954,0.262688,0.277367,0.305514,1.000000,1.000000,1.000000,1.000000,1.000000,0.828437,0.951725,1.043741,1.116759,1.198515,1.305630,1.507688,0.273000,1.000000,1.000000,1.000000,1.000000
23.209494,7.645131,0.063593,0.170649,0.008923,0.201005,0.225065,0.237683,0.249382,0.262025,0.276319,0.304986,1.000000,1.000000,1.000000,1.000000,1.000000,0.826243,0.951027,1.043083,1.112912,1.194817,1.301008,1.505457,0.277000,1.000000,1.000000,1.000000,1.000000
23.316731,7.680454,0.063887,0.171437,0.008964,0.200827,0.224659,0.236882,0.248317,0.260566,0.275244,0.304503,1.000000,1.000000,1.000000,1.000000,1.000000,0.823070,0.951219,1.040757,1.111430,1.189418,1.300698,1.498738,0.273000,1.000000,1.000000,1.000000,1.000000
23.424464,7.715941,0.064182,0.172229,0.009006,0.200744,0.224646,0.236995,0.247141,0.260340,0.274294,0.301597,1.000000,1.000000,1.000000,1.000000,1.000000,0.825032,0.948798,1.034244,1.105602,1.181754,1.288264,1.507034,0.280000,1.000000,1.000000,1.000000,1.000000
23.532695,7.751592,0.064479,0.173025,0.009047,0.199320,0.224502,0.235897,0.246763,0.259485,0.272707,0.301361,1.000000,1.000000,1.000000,1.000000,1.000000,0.825490,0.944495,1.032186,1.103874,1.176790,1.283720,1.505191,0.281000,1.000000,1.000000,1.000000,1.000000
23.641426,7.787408,0.064777,0.173825,0.009089,0.198924,0.223733,0.235343,0.246544,0.259156,0.272046,0.299685,1.000000,1.000000,1.000000,1.000000,1.000000,0.823003,0.939154,1.030578,1.103343,1.176482,1.281549,1.507801,0.292000,1.000000,1.000000,1.000000,1.000000
23.750660,7.823389,0.065076,0.174628,0.009131,0.198950,0.223253,0.234393,0.245116,0.258160,0.271371,0.300193,1.000000,1.000000,1.000000,1.000000,1.000000,0.821210,0.938021,1.027402,1.098718,1.168133,1.286533,1.501624,0.298000,1.000000,1.000000,1.000000,1.000000
23.860398,7.859536,0.065377,0.175435,0.009173,0.199038,0.222241,0.233516,0.244008,0.257050,0.271664,0.299062,1.000000,1.000000,1.000000,1.000000,1.000000,0.817456,0.936228,1.023395,1.096416,1.170536,1.280882,1.496340,0.304000,1.000000,1.000000,1.000000,1.000000
23.970643,7.895851,0.065679,0.176245,0.009216,0.198653,0.221184,0.232753,0.243572,0.256528,0.271320,0.297118,1.000000,1.000000,1.000000,1.000000,1.000000,0.818756,0.934195,1.018829,1.094041,1.174723,1.276888,1.490777,0.307000,1.000000,1.000000,1.000000,1.000000
24.081397,7.932333,0.065982,0.177059,0.009258,0.198131,0.220498,0.232476,0.243419,0.255792,0.269856,0.295666,1.000000,1.000000,1.000000,1.000000,1.000000,0.814802,0.934363,1.017301,1.092378,1.166092,1.272823,1.484131,0.316000,1.000000,1.000000,1.000000,1.000000
24.192663,7.968984,0.066287,0.177878,0.009301,0.196905,0.219234,0.231924,0.241454,0.254974,0.270072,0.295779,1.000000,1.000000,1.000000,1.000000,1.000000,0.817996,0.931507,1.016563,1.090952,1.161773,1.264536,1.476633,0.316000,1.000000,1.000000,1.000000,1.000000
24.304444,8.005804,0.066594,0.178699,0.009344,0.196178,0.217679,0.231356,0.240850,0.255152,0.268538,0.295532,1.000000,1.000000,1.000000,1.000000,1.000000,0.812843,0.927298,1.015183,1.088844,1.156786,1.261781,1.466132,0.317000,1.000000,1.000000,1.000000,1.000000
24.416741,8.042794,0.066901,0.179525,0.009387,0.196689,0.217635,0.230848,0.240186,0.253636,0.267715,0.293578,1.000000,1.000000,1.000000,1.000000,1.000000,0.808390,0.925840,1.007284,1.087021,1.150548,1.254804,1.472962,0.330000,1.000000,1.000000,1.000000,1.000000
24.529556,8.079955,0.067210,0.180355,0.009431,0.196019,0.217745,0.230214,0.239804,0.253320,0.266350,0.292966,1.000000,1.000000,1.000000,1.000000,1.000000,0.802473,0.919308,1.004188,1.078251,1.145954,1.248087,1.454124,0.339000,1.000000,1.000000,1.000000,1.000000
24.642893,8.117288,0.067521,0.181188,0.009474,0.195419,0.217186,0.229177,0.239142,0.252489,0.265503,0.291863,1.000000,1.000000,1.000000,1.000000,1.000000,0.802679,0.915994,1.002135,1.074845,1.143393,1.247433,1.453849,0.342000,1.000000,1.000000,1.000000,1.000000
24.756754,8.154793,0.067833,0.182025,0.009518,0.193460,0.217129,0.228001,0.238631,0.251915,0.263865,0.291993,1.000000,1.000000,1.000000,1.000000,1.000000,0.802728,0.916206,0.998198,1.071421,1.142301,1.243442,1.451251,0.354000,1.000000,1.000000,1.000000,1.000000
24.871140,8.192472,0.068146,0.182866,0.009562,0.192679,0.216028,0.227925,0.237220,0.252093,0.264031,0.291325,1.000000,1.000000,1.000000,1.000000,1.000000,0.794411,0.914472,0.998034,1.069146,1.140048,1.241390,1.448568,0.355000,1.000000,1.000000,1.000000,1.000000
24.986055,8.230324,0.068461,0.183711,0.009606,0.191996,0.215620,0.227285,0.237194,0.250164,0.263146,0.289955,1.000000,1.000000,1.000000,1.000000,1.000000,0.794369,0.911614,0.987460,1.065304,1.140203,1.239212,1.442736,0.366000,1.000000,1.000000,1.000000,1.000000
25.101501,8.268352,0.068777,0.184560,0.009651,0.192054,0.214610,0.227069,0.236755,0.249270,0.262504,0.289102,1.000000,1.000000,1.000000,1.000000,1.000000,0.796793,0.907883,0.985176,1.056549,1.134305,1.238548,1.435697,0.374000,1.000000,1.000000,1.000000,1.000000
25.217481,8.306555,0.069095,0.185413,0.009695,0.192023,0.214152,0.227038,0.236449,0.247971,0.261889,0.288545,1.000000,1.000000,1.000000,1.000000,1.000000,0.792500,0.910351,0.985060,1.056499,1.134816,1.227122,1.427611,0.377000,1.000000,1.000000,1.000000,1.000000
25.333996,8.344935,0.069414,0.186269,0.009740,0.192307,0.212852,0.226407,0.235944,0.247622,0.261606,0.289515,1.000000,1.000000,1.000000,1.000000,1.000000,0.791374,0.910045,0.981385,1.050902,1.134933,1.223761,1.434125,0.386000,1.000000,1.000000,1.000000,1.000000
25.451050,8.383492,0.069735,0.187130,0.009785,0.192000,0.212679,0.225516,0.235827,0.246376,0.261359,0.286997,1.000000,1.000000,1.000000,1.000000,1.000000,0.782974,0.902779,0.980942,1.049314,1.133167,1.221620,1.426257,0.395000,1.000000,1.000000,1.000000,1.000000
25.568645,8.422227,0.070057,0.187995,0.009830,0.191152,0.212204,0.224494,0.235225,0.246149,0.260470,0.285758,1.000000,1.000000,1.000000,1.000000,1.000000,0.780387,0.902931,0.978472,1.045389,1.124676,1.222320,1.425388,0.406000,1.000000,1.000000,1.000000,1.000000
25.686783,8.461142,0.070381,0.188863,0.009876,0.190618,0.212123,0.223956,0.234497,0.245920,0.259604,0.284579,1.000000,1.000000,1.000000,1.000000,1.000000,0.778145,0.899293,0.980087,1.043805,1.122615,1.221736,1.431293,0.402000,1.000000,1.000000,1.000000,1.000000
25.805466,8.500236,0.070706,0.189736,0.009921,0.190182,0.211725,0.223835,0.233842,0.244697,0.259671,0.284461,1.000000,1.000000,1.000000,1.000000,1.000000,0.770679,0.894981,0.972931,1.039501,1.117154,1.221985,1.427174,0.408000,1.000000,1.000000,1.000000,1.000000
25.924698,8.539510,0.071033,0.190612,0.009967,0.189417,0.210802,0.223153,0.233275,0.244464,0.258658,0.283380,1.000000,1.000000,1.000000,1.000000,1.000000,0.774981,0.891311,0.972608,1.039843,1.109102,1.216142,1.430832,0.418000,1.000000,1.000000,1.000000,1.000000
26.044481,8.578966,0.071361,0.191493,0.010013,0.188852,0.209920,0.222522,0.233054,0.243905,0.257972,0.281266,1.000000,1.000000,1.000000,1.000000,1.000000,0.772593,0.887331,0.973311,1.038814,1.108092,1.214756,1.416280,0.424000,1.000000,1.000000,1.000000,1.000000
26.164818,8.618605,0.071691,0.192378,0.010059,0.188446,0.209349,0.221708,0.232495,0.242540,0.257730,0.280818,1.000000,1.000000,1.000000,1.000000,1.000000,0.773462,0.887925,0.966318,1.039910,1.104074,1.211554,1.403971,0.423000,1.000000,1.000000,1.000000,1.000000
26.285710,8.658426,0.072022,0.193267,0.010106,0.187763,0.208983,0.221135,0.231960,0.242143,0.256797,0.280431,1.000000,1.000000,1.000000,1.000000,1.000000,0.771531,0.886296,0.960730,1.031995,1.101810,1.206051,1.409825,0.430000,1.000000,1.000000,1.000000,1.000000
26.407162,8.698432,0.072355,0.194160,0.010153,0.186803,0.208863,0.220054,0.230510,0.241463,0.255730,0.280986,1.000000,1.000000,1.000000,1.000000,1.000000,0.770102,0.883769,0.957963,1.027994,1.099441,1.200594,1.406453,0.429000,1.000000,1.000000,1.000000,1.000000
26.529174,8.738622,0.072689,0.195057,0.010199,0.187138,0.207843,0.218844,0.229997,0.240804,0.254560,0.279696,1.000000,1.000000,1.000000,1.000000,1.000000,0.761156,0.879945,0.956524,1.025695,1.098706,1.204182,1.409549,0.443000,1.000000,1.000000,1.000000,1.000000
26.651750,8.778999,0.073025,0.195958,0.010247,0.186255,0.207260,0.218573,0.229153,0.240706,0.254139,0.279677,1.000000,1.000000,1.000000,1.000000,1.000000,0.760929,0.876040,0.959724,1.021684,1.087500,1.199492,1.403537,0.445000,1.000000,1.000000,1.000000,1.000000
26.774892,8.819561,0.073362,0.196864,0.010294,0.187356,0.206050,0.218084,0.228135,0.240225,0.253011,0.278264,1.000000,1.000000,1.000000,1.000000,1.000000,0.760028,0.874327,0.952709,1.020313,1.088732,1.195993,1.400760,0.457000,1.000000,1.000000,1.000000,1.000000
26.898603,8.860311,0.073701,0.197773,0.010342,0.186060,0.204860,0.217562,0.227772,0.239271,0.251682,0.277163,1.000000,1.000000,1.000000,1.000000,1.000000,0.756285,0.867363,0.953347,1.019001,1.086396,1.189702,1.393240,0.456000,1.000000,1.000000,1.000000,1.000000
27.022886,8.901250,0.074042,0.198687,0.010389,0.185770,0.204313,0.216989,0.226896,0.239279,0.250454,0.276894,1.000000,1.000000,1.000000,1.000000,1.000000,0.756209,0.867763,0.947715,1.015080,1.081838,1.185707,1.383902,0.471000,1.000000,1.000000,1.000000,1.000000
27.147743,8.942377,0.074384,0.199605,0.010437,0.185108,0.203680,0.215860,0.226223,0.238342,0.250894,0.275607,1.000000,1.000000,1.000000,1.000000,1.000000,0.752955,0.865135,0.944647,1.013385,1.080267,1.184227,1.383042,0.475000,1.000000,1.000000,1.000000,1.000000
27.273177,8.983695,0.074728,0.200527,0.010486,0.184367,0.203938,0.215318,0.225062,0.237518,0.250274,0.275159,1.000000,1.000000,1.000000,1.000000,1.000000,0.752421,0.861291,0.945351,1.009419,1.078150,1.180076,1.387197,0.481000,1.000000,1.000000,1.000000,1.000000
27.399191,9.025203,0.075073,0.201454,0.010534,0.184437,0.204186,0.214647,0.224619,0.236986,0.250589,0.275274,1.000000,1.000000,1.000000,1.000000,1.000000,0.751807,0.859249,0.938130,1.004088,1.077357,1.176297,1.381935,0.492000,1.000000,1.000000,1.000000,1.000000
27.525787,9.066903,0.075420,0.202385,0.010583,0.182518,0.204233,0.213763,0.224769,0.235950,0.248980,0.273211,1.000000,1.000000,1.000000,1.000000,1.000000,0.753627,0.860766,0.931693,1.001516,1.074105,1.172321,1.371439,0.497000,1.000000,1.000000,1.000000,1.000000
27.652967,9.108796,0.075768,0.203320,0.010632,0.182746,0.203027,0.213137,0.223960,0.235897,0.247990,0.273066,1.000000,1.000000,1.000000,1.000000,1.000000,0.758423,0.855370,0.930602,0.998615,1.069075,1.168160,1.375889,0.503000,1.000000,1.000000,1.000000,1.000000
27.780736,9.150883,0.076118,0.204259,0.010681,0.182141,0.202538,0.212024,0.223197,0.235525,0.247449,0.272420,1.000000,1.000000,1.000000,1.000000,1.000000,0.753694,0.848960,0.930095,0.992237,1.064791,1.164828,1.372057,0.515000,1.000000,1.000000,1.000000,1.000000
27.909094,9.193164,0.076470,0.205203,0.010730,0.182212,0.201993,0.211711,0.222836,0.234559,0.245981,0.272049,1.000000,1.000000,1.000000,1.000000,1.000000,0.756296,0.847570,0.922892,0.988903,1.062866,1.159925,1.376076,0.522000,1.000000,1.000000,1.000000,1.000000
28.038046,9.235640,0.076823,0.206151,0.010780,0.181190,0.200933,0.211179,0.222909,0.234044,0.246563,0.269832,1.000000,1.000000,1.000000,1.000000,1.000000,0.752633,0.847377,0.921775,0.988845,1.059784,1.156932,1.367063,0.527000,1.000000,1.000000,1.000000,1.000000
28.167594,9.278313,0.077178,0.207103,0.010829,0.180856,0.201186,0.211142,0.222117,0.234199,0.245938,0.269389,1.000000,1.000000,1.000000,1.000000,1.000000,0.749171,0.849868,0.919706,0.982340,1.058378,1.152053,1.355431,0.533000,1.000000,1.000000,1.000000,1.000000
28.297740,9.321182,0.077535,0.208060,0.010879,0.180227,0.200791,0.210829,0.221651,0.232886,0.244681,0.267774,1.000000,1.000000,1.000000,1.000000,1.000000,0.748025,0.843751,0.917176,0.979863,1.054642,1.149379,1.338929,0.547000,1.000000,1.000000,1.000000,1.000000
28.428487,9.364250,0.077893,0.209022,0.010930,0.178920,0.199801,0.210587,0.221353,0.232281,0.244038,0.268411,1.000000,1.000000,1.000000,1.000000,1.000000,0.742335,0.838368,0.915878,0.976365,1.051533,1.148301,1.328206,0.552000,1.000000,1.000000,1.000000,1.000000
28.559839,9.407517,0.078253,0.209987,0.010980,0.179694,0.198929,0.209460,0.220862,0.231193,0.244045,0.269179,1.000000,1.000000,1.000000,1.000000,1.000000,0.738221,0.837192,0.910911,0.974472,1.049987,1.140133,1.324329,0.548000,1.000000,1.000000,1.000000,1.000000
28.691798,9.450984,0.078615,0.210958,0.011031,0.178889,0.198761,0.209599,0.220305,0.230837,0.243439,0.267373,1.000000,1.000000,1.000000,1.000000,1.000000,0.733402,0.837156,0.903621,0.971459,1.045871,1.137498,1.327718,0.554000,1.000000,1.000000,1.000000,1.000000
28.824366,9.494651,0.078978,0.211932,0.011082,0.177769,0.198688,0.208576,0.219851,0.230785,0.242464,0.266029,1.000000,1.000000,1.000000,1.000000,1.000000,0.733890,0.837728,0.903109,0.968237,1.043590,1.134171,1.329807,0.562000,1.000000,1.000000,1.000000,1.000000
28.957546,9.538520,0.079343,0.212912,0.011133,0.177191,0.197348,0.207667,0.218694,0.230398,0.241997,0.265461,1.000000,1.000000,1.000000,1.000000,1.000000,0.737631,0.833937,0.904284,0.965076,1.039896,1.132370,1.329615,0.567000,1.000000,1.000000,1.000000,1.000000
29.091343,9.582592,0.079709,0.213895,0.011185,0.176400,0.196496,0.207600,0.218458,0.229530,0.240908,0.264561,1.000000,1.000000,1.000000,1.000000,1.000000,0.736246,0.832642,0.900158,0.963519,1.035109,1.128213,1.329447,0.575000,1.000000,1.000000,1.000000,1.000000
29.225757,9.626868,0.080078,0.214884,0.011236,0.176326,0.196098,0.207407,0.217751,0.228820,0.240905,0.263635,1.000000,1.000000,1.000000,1.000000,1.000000,0.738918,0.826454,0.896611,0.961340,1.038690,1.128893,1.326361,0.580000,1.000000,1.000000,1.000000,1.000000
29.360792,9.671348,0.080448,0.215876,0.011288,0.176041,0.195379,0.206340,0.216951,0.228102,0.239718,0.262021,1.000000,1.000000,1.000000,1.000000,1.000000,0.736734,0.823886,0.892853,0.960795,1.038006,1.122608,1.325706,0.583000,1.000000,1.000000,1.000000,1.000000
29.496451,9.716034,0.080819,0.216874,0.011340,0.175604,0.194365,0.205958,0.215838,0.227262,0.238530,0.261129,1.000000,1.000000,1.000000,1.000000,1.000000,0.733255,0.823377,0.891941,0.957522,1.034906,1.124448,1.322864,0.585000,1.000000,1.000000,1.000000,1.000000
29.632737,9.760926,0.081193,0.217876,0.011393,0.175214,0.193771,0.205088,0.215409,0.226673,0.238307,0.260254,1.000000,1.000000,1.000000,1.000000,1.000000,0.729072,0.816233,0.894134,0.955240,1.030884,1.120509,1.310249,0.601000,1.000000,1.000000,1.000000,1.000000
29.769653,9.806026,0.081568,0.218883,0.011445,0.174147,0.193308,0.204308,0.214968,0.225633,0.237695,0.259661,1.000000,1.000000,1.000000,1.000000,1.000000,0.730541,0.819143,0.887203,0.952217,1.022529,1.108221,1.313495,0.611000,1.000000,1.000000,1.000000,1.000000
29.907201,9.851334,0.081945,0.219894,0.011498,0.175203,0.192725,0.204304,0.214867,0.225125,0.237334,0.258329,1.000000,1.000000,1.000000,1.000000,1.000000,0.730455,0.818323,0.887988,0.951359,1.021479,1.107320,1.297930,0.610000,1.000000,1.000000,1.000000,1.000000
30.045385,9.896851,0.082324,0.220910,0.011551,0.174406,0.192105,0.204111,0.214070,0.224351,0.236907,0.257762,1.000000,1.000000,1.000000,1.000000,1.000000,0.728066,0.814331,0.881437,0.948392,1.018586,1.104039,1.295593,0.612000,1.000000,1.000000,1.000000,1.000000
30.184208,9.942579,0.082704,0.221931,0.011605,0.173393,0.191291,0.203225,0.213426,0.223696,0.236309,0.258933,1.000000,1.000000,1.000000,1.000000,1.000000,0.726962,0.810482,0.880635,0.943385,1.015566,1.098485,1.290686,0.621000,1.000000,1.000000,1.000000,1.000000
30.323671,9.988517,0.083086,0.222956,0.011658,0.172907,0.191222,0.203351,0.212524,0.223156,0.235570,0.257298,1.000000,1.000000,1.000000,1.000000,1.000000,0.726165,0.809656,0.882497,0.940491,1.012241,1.101787,1.294668,0.624000,1.000000,1.000000,1.000000,1.000000
30.463780,10.034669,0.083470,0.223986,0.011712,0.172324,0.190727,0.202422,0.212143,0.222186,0.235025,0.256883,1.000000,1.000000,1.000000,1.000000,1.000000,0.724878,0.808844,0.879599,0.940804,1.005366,1.092746,1.290897,0.633000,1.000000,1.000000,1.000000,1.000000
30.604535,10.081033,0.083856,0.225021,0.011766,0.172102,0.189989,0.201742,0.211662,0.222168,0.233925,0.256064,1.000000,1.000000,1.000000,1.000000,1.000000,0.721890,0.807019,0.874857,0.939763,1.002315,1.089559,1.290579,0.645000,1.000000,1.000000,1.000000,1.000000
30.745941,10.127612,0.084243,0.226061,0.011821,0.170352,0.189126,0.201448,0.210643,0.221420,0.233382,0.255815,1.000000,1.000000,1.000000,1.000000,1.000000,0.718337,0.803689,0.874246,0.937222,1.004271,1.088448,1.286836,0.642000,1.000000,1.000000,1.000000,1.000000
30.888000,10.174405,0.084632,0.227105,0.011875,0.170341,0.188581,0.200834,0.210030,0.220981,0.232521,0.256051,1.000000,1.000000,1.000000,1.000000,1.000000,0.714011,0.805368,0.871141,0.933424,1.002695,1.081905,1.274025,0.646000,1.000000,1.000000,1.000000,1.000000
31.030716,10.221416,0.085023,0.228155,0.011930,0.169825,0.188633,0.200633,0.209525,0.220484,0.231811,0.254529,1.000000,1.000000,1.000000,1.000000,1.000000,0.710824,0.802233,0.868589,0.931739,1.001020,1.082142,1.266479,0.647000,1.000000,1.000000,1.000000,1.000000
31.174091,10.268643,0.085416,0.229209,0.011985,0.169919,0.187764,0.200547,0.209034,0.219403,0.231122,0.254163,1.000000,1.000000,1.000000,1.000000,1.000000,0.713037,0.799889,0.863423,0.930587,0.996728,1.077044,1.268120,0.657000,1.000000,1.000000,1.000000,1.000000
31.318128,10.316088,0.085811,0.230268,0.012041,0.169695,0.186883,0.199330,0.208392,0.218949,0.230815,0.251984,1.000000,1.000000,1.000000,1.000000,1.000000,0.709430,0.801289,0.862332,0.929909,0.994794,1.076536,1.267199,0.664000,1.000000,1.000000,1.000000,1.000000
31.462831,10.363753,0.086207,0.231332,0.012096,0.169610,0.186695,0.198303,0.208595,0.218243,0.230331,0.251831,1.000000,1.000000,1.000000,1.000000,1.000000,0.709495,0.797761,0.858756,0.926685,0.989435,1.071364,1.271587,0.668000,1.000000,1.000000,1.000000,1.000000
31.608203,10.411638,0.086606,0.232401,0.012152,0.168608,0.186382,0.197935,0.207913,0.217203,0.230219,0.251165,1.000000,1.000000,1.000000,1.000000,1.000000,0.706611,0.796646,0.857295,0.920025,0.987361,1.067522,1.267737,0.681000,1.000000,1.000000,1.000000,1.000000
31.754246,10.459744,0.087006,0.233474,0.012208,0.167538,0.184979,0.197452,0.207371,0.217553,0.229587,0.250961,1.000000,1.000000,1.000000,1.000000,1.000000,0.700316,0.793644,0.855449,0.916641,0.988067,1.063895,1.263823,0.670000,1.000000,1.000000,1.000000,1.000000
31.900964,10.508072,0.087408,0.234553,0.012265,0.167015,0.184271,0.197097,0.206970,0.216614,0.228667,0.251156,1.000000,1.000000,1.000000,1.000000,1.000000,0.699412,0.792441,0.851985,0.912472,0.982666,1.059807,1.262359,0.682000,1.000000,1.000000,1.000000,1.000000
32.048360,10.556624,0.087812,0.235637,0.012321,0.166956,0.184745,0.196374,0.206532,0.215942,0.227661,0.250336,1.000000,1.000000,1.000000,1.000000,1.000000,0.698893,0.790272,0.851366,0.908184,0.984145,1.059201,1.258240,0.689000,1.000000,1.000000,1.000000,1.000000
32.196437,10.605400,0.088217,0.236726,0.012378,0.165912,0.184711,0.195680,0.205645,0.214942,0.228131,0.249717,1.000000,1.000000,1.000000,1.000000,1.000000,0.695442,0.785085,0.848222,0.908631,0.976992,1.053353,1.256735,0.704000,1.000000,1.000000,1.000000,1.000000
32.345198,10.654402,0.088625,0.237819,0.012436,0.165531,0.184146,0.196111,0.205344,0.214881,0.227152,0.249090,1.000000,1.000000,1.000000,1.000000,1.000000,0.694257,0.785863,0.846309,0.902313,0.974195,1.047776,1.252838,0.708000,1.000000,1.000000,1.000000,1.000000
32.494646,10.703629,0.089034,0.238918,0.012493,0.165586,0.182910,0.196032,0.204446,0.214332,0.226541,0.248681,1.000000,1.000000,1.000000,1.000000,1.000000,0.688295,0.784551,0.844108,0.901527,0.970386,1.041980,1.249304,0.713000,1.000000,1.000000,1.000000,1.000000
32.644785,10.753085,0.089446,0.240022,0.012551,0.164911,0.182595,0.195254,0.203930,0.213946,0.225563,0.248042,1.000000,1.000000,1.000000,1.000000,1.000000,0.689966,0.783036,0.843132,0.898060,0.966893,1.041633,1.233841,0.715000,1.000000,1.000000,1.000000,1.000000
